sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
550,NALGONDA,Devarakonda,Konda Bheemanapally,1458,0.00,0.00,,premonsoon 2022,8.17,2042,1307,0,770,80,4.31,168.9,68,465,0.2,16,15,100,20.22,C3S4,13.40,U.S.
551,NALGONDA,Devarakonda,Padamtipally,1459,78.80,16.68,317,premonsoon 2022,7.78,1041,666,0,330,110,0.45,25.7,22,33,7,128,29,440,0.68,C3S1,-2.20,P.S.
552,NALGONDA,Devarakonda,Tatikole,1460,78.86,16.63,285,premonsoon 2022,8.41,2112,1352,40,520,290,1.66,28.0,96,262,71,56,73,440,5.42,C3S1,2.40,MR
553,NALGONDA,Gundlapally,Dhindi,1462,78.69,16.55,390,premonsoon 2022,7.35,744,476,0,220,60,0.81,46.5,40,24,0.5,104,19,340,0.57,C2S1,-2.40,P.S.
554,NALGONDA,Gundlapally,Vavikole,1461,78.77,16.68,325,premonsoon 2022,8.02,987,632,0,320,80,0.98,21.5,36,79,4,112,10,320,1.91,C3S1,0.0003,P.S.
555,NALGONDA,Gurrampode,Gurrampode,1463,79.09,16.85,227,premonsoon 2022,7.92,588,376,0,190,60,0.55,2.4,36,36,0.5,72,15,240,1.01,C2S1,-1.00,P.S.
556,NALGONDA,Gurrampode,Koppole,1464,79.15,16.91,202,premonsoon 2022,7.90,2380,1523,0,370,520,1.55,10.4,92,263,3,144,68,640,4.52,C4S2,-5.40,P.S.
557,NALGONDA,Gurrampode,Palvai,1465,79.02,16.75,245,premonsoon 2022,8.20,752,481,0,250,70,1.70,1.4,40,140,1,16,15,100,6.09,C3S1,3.00,U.S.
558,NALGONDA,K.Mallepally,K.Mallepally,1466,78.98,16.73,263,premonsoon 2022,8.25,2419,1548,0,390,480,0.78,38.9,120,320,12,112,58,520,6.10,C4S2,-2.60,P.S.
559,NALGONDA,kanagala,kanagala,1467,79.20,16.94,192,premonsoon 2022,7.88,518,332,0,210,30,0.48,0.8,14,13,2,16,49,240,0.36,C2S1,-0.60,P.S.
560,NALGONDA,Kattangur,Cheruvu Annaram,1468,79.35,17.20,205,premonsoon 2022,8.31,708,453,10,220,80,1.38,3.1,36,113,37,16,15,100,4.89,C2S1,2.60,U.S.
561,NALGONDA,Kattangur,Kattangur,1469,79.32,17.16,211,premonsoon 2022,8.20,2085,1334,0,240,520,1.30,38.0,70,328,5,32,73,380,7.32,C3S2,-2.80,P.S.
562,NALGONDA,Kattangur,Pamangundla,1470,79.27,17.18,230,premonsoon 2022,7.88,842,539,0,240,30,1.25,50.1,40,23,3,80,29,320,0.56,C3S1,-1.60,P.S.
563,NALGONDA,Kethepally,Kethepally,1471,79.51,17.15,182,premonsoon 2022,8.36,1923,1231,20,800,110,4.12,5.8,38,433,2,16,15,100,18.84,C3S3,14.40,U.S.
564,NALGONDA,Kompalli,Kompalli,1519,79.36,16.67,210,premonsoon 2022,7.98,1163,744,0,160,270,0.58,3.0,50,190,8,24,29,180,6.16,C3S2,-0.40,P.S.
565,NALGONDA,Kurmed Gate,Kurmed Gate,1520,0.00,0.00,,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NALGONDA,Madugulapally,Kannekal,1472,79.37,16.92,167,premonsoon 2022,8.25,726,465,0,220,90,0.76,0.5,36,71,2,64,19,240,1.99,C2S1,-0.40,P.S.
567,NALGONDA,Marriguda,Antampet,1473,78.89,17.04,322,premonsoon 2022,8.47,2176,1393,20,510,280,3.06,144.2,60,332,1,48,63,380,7.40,C3S2,2.80,U.S.
568,NALGONDA,Marriguda,Khudabhaksh pally,1474,78.83,17.03,386,premonsoon 2022,8.05,842,539,0,330,30,2.83,56.1,12,64,1,80,24,300,1.61,C3S1,0.60,P.S.
569,NALGONDA,Marriguda,Lenkala pally,1475,78.95,16.99,292,premonsoon 2022,7.77,1481,948,0,380,180,1.27,35.3,68,147,2,152,10,420,3.12,C3S1,-0.80,P.S.
570,NALGONDA,Marriguda,Marriguda,1476,78.86,16.94,347,premonsoon 2022,7.78,1125,720,0,190,230,3.14,1.1,34,100,3,40,58,340,2.36,C3S1,-3.00,P.S.
571,NALGONDA,Marriguda,Namapur,1477,78.93,17.03,298,premonsoon 2022,8.23,5898,3775,0,560,1290,3.62,7.5,580,1176,9,48,49,320,28.58,OG,4.60,U.S.
572,NALGONDA,Marriguda,Sarampet,1478,78.90,16.99,317,premonsoon 2022,8.38,2375,1520,10,430,360,4.57,50.0,195,309,13,64,78,480,6.13,C4S2,-0.80,P.S.
573,NALGONDA,Marriguda,Shivannagudam,1479,79.02,16.98,251,premonsoon 2022,8.25,861,551,0,330,60,1.85,10.7,16,119,7,40,19,180,3.84,C3S1,3.00,U.S.
574,NALGONDA,Marriguda,Shivannagudam,3110,78.89,17.00,,premonsoon 2022,7.85,1367,875,0,400,140,4.91,56.8,50,184,8,56,39,300,4.62,C3S1,2.00,MR
575,NALGONDA,Miryalguda,B.Annaram,1480,79.56,16.78,119,premonsoon 2022,8.23,1396,893,0,440,120,1.94,36.9,48,224,0.3,48,24,220,6.57,C3S2,4.40,U.S.
576,NALGONDA,Miryalguda,Kothagudem,1481,79.60,16.82,110,premonsoon 2022,8.24,2483,1589,0,410,470,2.03,49.9,82,389,4,56,58,380,8.68,C4S2,0.60,P.S.
577,NALGONDA,Munugode,Kistapur,1482,79.02,17.16,267,premonsoon 2022,8.25,1890,1210,0,480,270,1.97,15.0,78,177,28,96,73,540,3.31,C3S1,-1.20,P.S.
578,NALGONDA,Munugode,Kompalli,1483,78.99,17.10,269,premonsoon 2022,7.98,1163,744,0,160,270,0.58,3.0,50,190,8,24,29,180,6.16,C3S2,-0.40,P.S.
579,NALGONDA,Munugode,Munugode,1484,79.08,17.07,235,premonsoon 2022,7.99,971,621,0,320,60,1.15,83.1,22,82,3.3,88,24,320,1.99,C3S1,0.001,P.S.
580,NALGONDA,Nakrekal,Arlagaddagudam,1485,79.40,17.14,184,premonsoon 2022,8.44,1650,1056,30,540,140,4.20,21.8,60,355,5,24,10,100,15.44,C3S3,9.60,U.S.
581,NALGONDA,Nakrekal,Nakrekal,1486,79.42,17.16,189,premonsoon 2022,7.96,932,596,0,320,70,0.68,20.1,48,51,3,128,15,380,1.14,C3S1,-1.20,P.S.
582,NALGONDA,Nakrekal,Palem,1487,79.45,17.23,200,premonsoon 2022,8.15,1427,913,0,210,280,0.76,49.7,58,135,2,96,44,420,2.86,C3S1,-4.20,P.S.
583,NALGONDA,Nakrekal,Vallabhapur,1488,79.48,17.24,190,premonsoon 2022,7.94,1388,888,0,260,230,0.97,103.4,36,102,11,136,34,480,2.02,C3S1,-4.40,P.S.
584,NALGONDA,Nalgonda,Mushampally,1489,79.32,16.97,187,premonsoon 2022,8.02,1105,707,0,270,110,1.08,48.8,62,86,1,72,39,340,2.04,C3S1,-1.40,P.S.
585,NALGONDA,Nalgonda,Nalgonda,1490,79.25,17.04,232,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NALGONDA,Nalgonda,Narsingbhatla,1491,79.15,17.02,199,premonsoon 2022,7.69,983,629,0,290,120,1.76,10.4,26,56,48,64,39,320,1.36,C3S1,-0.60,P.S.
587,NALGONDA,Nalgonda,Panagal,1492,79.31,17.08,206,premonsoon 2022,7.94,2984,1910,0,400,630,2.84,185.0,78,415,44,32,131,620,7.25,C4S2,-4.40,P.S.
588,NALGONDA,Nalgonda,S L B C G V guda,1494,79.30,17.06,195,premonsoon 2022,7.56,949,607,0,240,130,0.56,45.1,42,60,2,104,29,380,1.33,C3S1,-2.80,P.S.
589,NALGONDA,Nalgonda,Seetarampuram,1493,79.22,17.11,235,premonsoon 2022,7.86,1771,1133,0,280,290,0.83,126.8,64,179,52,80,53,420,3.79,C3S1,-2.80,P.S.
590,NALGONDA,Nalgonda,Velugupally,1495,79.31,16.99,187,premonsoon 2022,7.74,1340,858,0,230,250,0.74,49.7,68,120,2,136,24,440,2.49,C3S1,-4.20,P.S.
591,NALGONDA,Narketpalli,Akkenepally,1496,79.24,17.29,273,premonsoon 2022,8.22,792,507,0,320,50,1.26,14.2,10,36,18,56,44,320,0.88,C3S1,0.00,P.S.
592,NALGONDA,Narketpalli,Narketpalli,1497,79.19,17.20,274,premonsoon 2022,8.22,792,507,0,320,50,1.26,14.2,10,36,18,56,44,320,0.88,C3S1,0.00,P.S.
593,NALGONDA,Neredgomma,Kothapally,1498,79.03,16.57,264,premonsoon 2022,7.70,2467,1579,0,210,690,0.32,11.0,62,138,1.4,264,68,940,1.96,C4S1,-14.60,P.S.
594,NALGONDA,Neredgomma,Neradugomma,1499,78.97,16.60,273,premonsoon 2022,8.15,1672,1070,0,310,330,0.84,34.1,54,158,5,56,92,520,3.01,C3S1,-4.20,P.S.
595,NALGONDA,Nidamanuru,Nidamanur,1500,79.29,16.84,146,premonsoon 2022,7.73,1827,1169,0,440,250,1.11,46.1,108,212,101,96,34,380,4.73,C3S1,1.20,P.S.
596,NALGONDA,Nidamanuru,Thummadam,1501,79.43,16.81,125,premonsoon 2022,7.56,397,254,0,190,20,0.33,4.4,10,16,2,56,15,200,0.49,C2S1,-0.20,P.S.
597,NALGONDA,P.A Pally,Angadipet,1502,79.08,16.72,246,premonsoon 2022,7.96,892,571,0,260,100,0.93,17.2,48,80,6,72,24,280,2.08,C3S1,-0.40,P.S.
598,NALGONDA,P.A Pally,Azmapur,1503,79.08,16.60,171,premonsoon 2022,8.08,596,381,0,240,10,0.93,49.2,18,15,5,88,15,280,0.39,C2S1,-0.80,P.S.
599,NALGONDA,P.Kondaram,P.Kondaram,1521,79.42,17.25,207,premonsoon 2022,7.74,1926,1233,0,310,510,0.30,21.6,16,266,30,48,78,440,5.52,C3S1,-2.60,P.S.
600,NALGONDA,Peddavoora,Peddavoora,1504,79.19,16.74,192,premonsoon 2022,7.88,1428,914,0,530,80,2.90,77.5,28,221,4,24,49,260,5.96,C3S2,5.40,U.S.
601,NALGONDA,Peddavoora,Pulicherla,1505,79.17,16.66,217,premonsoon 2022,7.72,1672,1070,0,450,190,1.21,109.9,64,196,3,104,44,440,4.06,C3S1,0.20,P.S.
602,NALGONDA,Peddavoora,Velmaguda,1506,79.18,16.78,172,premonsoon 2022,7.96,572,366,0,130,80,0.50,2.5,38,58,3,32,19,160,2.00,C2S1,-0.60,P.S.
603,NALGONDA,Peddavoora,Vijayapuri North,1507,79.29,16.58,151,premonsoon 2022,8.03,1297,830,0,290,220,1.28,2.9,40,145,3,80,34,340,3.42,C3S1,-1.00,P.S.
604,NALGONDA,Shaligowraram,Baironibanda,1508,79.30,17.30,259,premonsoon 2022,8.08,570,365,0,160,70,0.55,0.1,42,57,2,64,5,180,1.85,C2S1,-0.40,P.S.
605,NALGONDA,Shaligowraram,P.Kondaram,1509,79.42,17.25,207,premonsoon 2022,7.74,1926,1233,0,310,510,0.30,21.6,16,266,30,48,78,440,5.52,C3S1,-2.60,P.S.
606,NALGONDA,Shaligowraram,Vallala,1510,79.39,17.24,225,premonsoon 2022,7.76,2082,1332,0,330,390,2.06,45.5,132,296,6,144,15,420,6.28,C3S2,-1.80,P.S.
607,NALGONDA,Thiparthy,Pedda Suraram,1511,79.36,17.10,206,premonsoon 2022,7.86,725,464,0,260,50,0.54,4.4,42,55,1,72,19,260,1.48,C2S1,0.00,P.S.
608,NALGONDA,Thiparthy,Thipparthy,1512,79.42,17.01,172,premonsoon 2022,7.88,1284,822,0,400,160,0.95,1.9,32,131,8,96,34,380,2.91,C3S1,0.40,P.S.
609,NALGONDA,Thiparthy,Mamidala,1513,79.47,17.07,154,premonsoon 2022,8.01,541,346,0,160,70,0.50,4.2,30,45,1,72,5,200,1.38,C2S1,-0.80,P.S.
610,NALGONDA,Tirumalagiri(Sagar),Nellikal,1514,79.30,16.65,195,premonsoon 2022,7.25,884,566,0,320,70,0.78,29.8,8,24,7,120,24,400,0.52,C3S1,-1.60,P.S.
611,NALGONDA,Vemulapally,Bommakal,1515,79.52,17.03,146,premonsoon 2022,7.93,2917,1867,0,480,620,1.92,45.5,116,407,19,120,68,580,7.35,C4S2,-2.00,P.S.
612,NALGONDA,Vemulapally,Settipalem,1516,79.55,16.95,147,premonsoon 2022,7.95,1671,1069,0,590,130,2.13,24.5,66,372,5,16,5,60,20.88,C3S4,10.60,U.S.
613,NARAYANPET,Damargidda,Kanukurthy,1298,77.47,16.89,596,premonsoon 2022,8.14,1201,769,0,290,170,1.09,66.0,92,118,12,88,44,400,2.57,C3S1,-2.20,P.S.
614,NARAYANPET,DHANWADA ,DHANWADA ,3096,77.66,16.64,,premonsoon 2022,8.55,997,638,20,210,130,1.64,30.0,108,108,1,48,49,320,2.63,C3S1,-1.80,P.S.
615,NARAYANPET,Kosigi,Kosigi,1309,77.71,16.98,509,premonsoon 2022,7.65,2511,1607,0,170,600,0.70,264.0,116,102,3,208,146,1120,1.33,C4S1,-19.00,P.S.
616,NARAYANPET,Krishna,Chegunta,3098,77.32,16.47,,premonsoon 2022,7.48,4199,2687,0,480,810,0.48,407.0,244,196,31,400,185,1760,2.03,C4S1,-25.59,P.S.
617,NARAYANPET,Krishna,Hindhupur,3099,77.35,16.42,,premonsoon 2022,8.41,1276,817,20,300,70,4.65,45.0,150,179,1,32,39,240,5.02,C3S1,1.60,MR
618,NARAYANPET,Maddur,Maddur,1310,77.61,16.86,516,premonsoon 2022,7.56,1083,693,0,280,150,0.86,11.1,28,110,5,120,68,280,1.99,C3S1,-6.00,P.S.
619,NARAYANPET,Maganur,Maganur,1311,77.43,16.45,331,premonsoon 2022,8.55,832,532,20,260,70,0.45,4.4,92,84,0.4,56,39,300,2.11,C3S1,-0.40,P.S.
620,NARAYANPET,Makthal,Makthal,1314,77.50,16.50,362,premonsoon 2022,7.63,2222,1422,0,310,420,0.35,150.0,214,116,4,152,141,960,1.63,C3S1,-13.00,P.S.
621,NARAYANPET,Marikal,Marikal,1315,77.70,16.59,372,premonsoon 2022,8.50,379,243,20,150,20,1.38,15.0,38,69,1,24,10,100,3.00,C2S1,1.40,MR
622,NARAYANPET,Narayanpet,Appireddypally  ,1318,77.57,16.73,436,premonsoon 2022,8.34,408,261,10,170,20,0.78,24.0,24,42,1.0,48,10,160,1.44,C2S1,0.40,P.S.
623,NARAYANPET,Narayanpet,Kollampally,1319,77.62,16.67,396,premonsoon 2022,8.04,2903,1858,0,470,520,0.81,127.0,212,391,18,192,49,680,6.52,C4S2,-4.20,P.S.
624,NARAYANPET,Narayanpet,Kotakonda,1320,77.64,16.75,500,premonsoon 2022,7.24,3750,2400,0,340,700,0.32,433.0,296,387,8,312,83,1120,5.03,C4S2,-15.60,P.S.
625,NARAYANPET,Narayanpet,Narayanapet,1321,77.48,16.74,416,premonsoon 2022,8.39,844,540,10,180,90,0.41,63.0,112,48,2,48,63,380,1.07,C3S1,-3.80,P.S.
626,NARAYANPET,Narva,Narva,1322,77.66,16.47,340,premonsoon 2022,8.48,2488,1592,20,450,430,0.54,40.0,186,320,5,40,122,600,5.68,C4S2,-2.60,P.S.
627,NARAYANPET,Utkoor,Pulimamidi,1325,77.55,16.57,376,premonsoon 2022,8.45,850,544,20,120,130,0.37,76.0,92,91,4,48,39,280,2.36,C3S1,-2.80,P.S.
628,NARAYANPET,Utkoor,Utkoor,1327,77.50,16.64,389,premonsoon 2022,8.47,966,618,20,260,90,0.40,9.4,122,95,13,48,44,300,2.39,C3S1,-0.40,P.S.
629,NARAYANPET,Utkoor,Chinnaporla,1326,77.52,16.58,367,premonsoon 2022,8.02,3402,2177,0,500,640,0.65,109.0,260,402,6,96,156,880,5.89,C4S2,-7.59,P.S.
630,NIRMAL,Dilawarpur,Dilawarpur,1522,78.22,19.09,334,premonsoon 2022,7.34,832,532,0,110,140,0.4,55.8,64,78,8,48,29.172,240,2.19,C3S1,-2.6,P.S.
631,NIRMAL,Kadam,Kadam,1523,78.78,19.10,218,premonsoon 2022,7.22,1664,1065,0,150,370,1.84,95.4,100.25,252,27,64,34.034,300,6.33,C3S1,-3.0,P.S.
632,NIRMAL,Khanapur,Khanapur,1524,78.66,19.05,226,premonsoon 2022,7.15,594,380,0,100,70,0.37,57.6,52.5,44,6,48,19.448,200,1.35,C2S1,-2.0,P.S.
633,NIRMAL,Kubeer,Kubeer,1525,77.95,19.25,378,premonsoon 2022,8.31,1085,694,10,110,200,1.11,99.9,62.75,152,7,56,19.448,220,4.46,C3S1,-2.0,P.S.
634,NIRMAL,Kuntala,Kuntala,1526,78.10,19.17,354,premonsoon 2022,7.34,710,454,0,100,120,0.58,40.3,50.25,67,9,40,24.31,200,2.06,C2S1,-2.0,P.S.
635,NIRMAL,Laxmanchanda,Laxmanchanda,1527,78.46,19.02,301,premonsoon 2022,7.06,724,463,0,120,110,0.21,35.2,47,53,1,40,34.034,240,1.49,C2S1,-2.4,P.S.
636,NIRMAL,Lokeswaram,Abdullapur,1528,78.04,18.97,325,premonsoon 2022,7.94,568,364,0,110,90,0.16,21.9,31,39,2,48,19.448,200,1.20,C2S1,-1.8,P.S.
637,NIRMAL,Lokeswaram,Lokeswaram,1529,78.09,19.02,344,premonsoon 2022,7.08,485,310,0,100,80,0.64,6.0,33.25,51,3,24,19.448,140,1.87,C2S1,-0.8,P.S.
638,NIRMAL,Lokeswaram,Manmad,1530,78.11,19.06,330,premonsoon 2022,7.42,962,616,0,100,180,0.08,82.9,52.5,123,9,40,24.31,200,3.78,C3S1,-2.0,P.S.
639,NIRMAL,Mamada,Mamada,1531,78.52,19.08,323,premonsoon 2022,7.67,1075,688,0,120,220,0.07,50.9,55.75,139,14,48,24.31,220,4.07,C3S1,-2.0,P.S.
640,NIRMAL,Mudhole,Mudhole,1532,77.92,18.98,357,premonsoon 2022,7.99,906,580,0,120,170,1.3,49.3,49.25,96,4,48,29.172,240,2.69,C3S1,-2.4,P.S.
641,NIRMAL,Narsapur ,Narsapur,1533,78.17,19.11,345,premonsoon 2022,8.01,322,206,0,50,50,0.42,1.6,38.75,46,2,8,9.724,60,2.58,C2S1,-0.2,P.S.
642,NIRMAL,Nirmal,Nirmal,1534,78.34,19.09,324,premonsoon 2022,7.95,319,204,0,60,30,0.66,24.2,40.25,29,1,8,19.448,100,1.26,C2S1,-0.8,P.S.
643,NIRMAL,Pembi,Pembi,1535,78.64,19.19,237,premonsoon 2022,8.10,497,318,0,100,60,0.31,34.2,43.5,25,3,32,29.172,200,0.77,C2S1,-2.0,P.S.
644,NIRMAL,Sarangapur,Beeravelly,1536,78.26,19.14,333,premonsoon 2022,7.92,673,431,0,110,100,1.61,30.6,49.5,54,8,40,24.31,200,1.66,C2S1,-1.8,P.S.
645,NIRMAL,Sarangapur,Ponkur (Swarna),1537,78.22,19.25,360,premonsoon 2022,7.88,532,340,0,90,80,1.59,29.0,36,35,6,32,24.31,180,1.13,C2S1,-1.8,P.S.
646,NIRMAL,Tanur,Bhosi,1538,77.88,19.11,377,premonsoon 2022,7.92,1024,655,0,110,200,0.4,116.2,53,156,21,40,34.034,180,5.06,C3S1,-1.4,P.S.
647,NIZAMABAD,Armoor,Macharla,3111,78.19,18.85,,premonsoon 2022,7.45,2224,1423,0,270,550,0.96,22.6,150,157,3,104,151,880,2.30,C3S1,-12.19,P.S.
648,NIZAMABAD,Armoor,perkit,1557,78.32,18.81,349,premonsoon 2022,7.49,1187,760,0,380,130,1.09,26.3,50,73,2,96,58,480,1.45,C3S1,-2.00,P.S.
649,NIZAMABAD,Bheemgal,Bheemgal,1544,78.44,18.72,349,premonsoon 2022,6.96,1287,824,0,170,210,1.06,2.1,160,100,12,160,5,420,2.12,C3S1,-5.00,P.S.
650,NIZAMABAD,Bheemgal,Gongoppula,3112,78.43,18.64,,premonsoon 2022,7.15,895,573,0,330,80,1.03,29.5,70,38,3,80,63,460,0.77,C3S1,-2.60,P.S.
651,NIZAMABAD,Bheemgal,Jagiryal,3113,78.45,18.74,,premonsoon 2022,7.33,868,556,0,220,90,0.98,79.0,86,76,2,104,19,340,1.79,C3S1,-2.40,P.S.
652,NIZAMABAD,Bheemgal,Mendora,3114,78.51,18.71,,premonsoon 2022,7.10,896,573,0,140,150,0.26,57.0,100,64,7,88,34,360,1.47,C3S1,-4.40,P.S.
653,NIZAMABAD,Bheemgal,Thallapally,3115,78.56,18.66,,premonsoon 2022,6.46,398,255,0,100,30,0.68,21.5,40,20,2,40,15,160,0.69,C2S1,-1.20,P.S.
654,NIZAMABAD,Bodhan,Bodhan,1545,77.89,18.67,361,premonsoon 2022,7.24,1184,758,0,170,190,0.97,36.5,52,108,19,80,19,280,2.81,C3S1,-2.20,P.S.
655,NIZAMABAD,Bodhan,Chinnamavandi,4010,77.88,18.73,,premonsoon 2022,7.95,2013,1288,0,390,350,0.91,10.2,270,194,3.8,112,117,760,3.06,C3S1,-7.40,P.S.
656,NIZAMABAD,Bodhan,Saloor,4011,77.82,18.68,,premonsoon 2022,7.65,649,415,0,220,30,0.60,0.4,78,50,3,80,10,240,1.40,C2S1,-0.40,P.S.
657,NIZAMABAD,Darpally,Ramadugu,1558,78.31,18.61,377,premonsoon 2022,7.86,885,566,0,340,40,1.43,0.2,38,67,1,80,24,300,1.68,C3S1,0.80,P.S.
658,NIZAMABAD,Darpally,Honnajipet,3116,78.39,18.53,,premonsoon 2022,7.91,699,447,0,280,30,2.14,7.4,20,72,1,40,24,200,2.21,C2S1,1.60,MR
659,NIZAMABAD,Dichpally,Yanampally,1563,78.25,18.63,402,premonsoon 2022,6.80,518,332,0,150,40,0.41,2.1,48,44,4.1,32,19,160,1.51,C2S1,-0.20,P.S.
660,NIZAMABAD,Indalwai,Gannaram,1548,78.23,18.51,446,premonsoon 2022,7.09,924,591,0,170,150,0.63,13.9,100,73,3,56,49,340,1.72,C3S1,-3.40,P.S.
661,NIZAMABAD,Jakrampally,Jakrampally,1549,78.27,18.71,374,premonsoon 2022,7.32,624,399,0,210,30,0.94,30.5,40,37,2,80,10,240,1.04,C2S1,-0.60,P.S.
662,NIZAMABAD,Kammarapalli,Choutpalli,1546,78.54,18.78,349,premonsoon 2022,6.91,899,575,0,250,60,1.01,46.0,34,51,3,40,49,300,1.28,C3S1,-1.00,P.S.
663,NIZAMABAD,Kammarapalli,Inayathnagar,3117,78.56,18.71,,premonsoon 2022,7.48,1114,713,0,180,130,0.88,39.0,95,76,6,104,19,340,1.79,C3S1,-3.20,P.S.
664,NIZAMABAD,Kammarapalli,Kammarpally,3118,78.52,18.83,,premonsoon 2022,7.23,854,547,0,230,60,0.87,49.0,82,57,3,104,15,320,1.39,C3S1,-1.80,P.S.
665,NIZAMABAD,Kotagiri,Kotagiri,1550,77.83,18.58,368,premonsoon 2022,7.24,1080,691,0,310,90,0.70,37.5,90,39,2.1,136,34,480,0.77,C3S1,-3.40,P.S.
666,NIZAMABAD,Kotagiri,Kallur,4012,77.77,18.52,,premonsoon 2022,7.56,969,620,0,360,20,0.50,0.8,72,106,1,40,34,240,2.98,C3S1,2.40,MR
667,NIZAMABAD,Kotagiri,Takli,3119,77.80,18.65,,premonsoon 2022,7.78,1832,1172,0,490,160,1.78,32.1,166,260,7,56,58,380,5.80,C3S1,2.20,MR
668,NIZAMABAD,Makloor,Madanapally,1551,78.18,18.68,381,premonsoon 2022,7.56,884,566,0,320,60,1.65,9.7,68,49,3,48,63,380,1.09,C3S1,-1.20,P.S.
669,NIZAMABAD,Makloor,Makloor,1567,78.12,18.75,359,premonsoon 2022,7.29,1498,959,0,340,140,0.99,53.0,155,66,2,120,73,600,1.17,C3S1,-5.20,P.S.
670,NIZAMABAD,Mendora,Mendora,3120,78.40,18.95,,premonsoon 2022,7.45,896,573,0,320,50,1.43,48.6,87,80,3,80,39,360,1.83,C3S1,-0.80,P.S.
671,NIZAMABAD,Morthad,Morthad,1553,78.45,18.83,328,premonsoon 2022,7.24,694,444,0,220,40,0.67,33.7,42,33,2,40,44,280,0.86,C2S1,-1.20,P.S.
672,NIZAMABAD,Mugpal,Manchippa,1552,78.11,18.54,425,premonsoon 2022,7.31,1368,876,0,390,110,0.82,45.0,130,90,4,168,24,520,1.72,C3S1,-2.60,P.S.
673,NIZAMABAD,Mupkal,Mupkal,1554,78.36,18.91,320,premonsoon 2022,8.01,1157,740,0,300,90,0.95,54.0,115,78,5,96,44,420,1.65,C3S1,-2.40,P.S.
674,NIZAMABAD,Mupkal,Renjarla,3121,78.41,18.89,,premonsoon 2022,8.14,786,503,0,240,50,0.92,34.0,67,23,2,80,39,360,0.53,C3S1,-2.40,P.S.
675,NIZAMABAD,Nandipet,Ailapoor,1541,78.11,18.85,341,premonsoon 2022,8.08,1590,1018,0,420,150,1.02,38.0,145,128,1,88,78,540,2.40,C3S1,-2.40,P.S.
676,NIZAMABAD,Nandipet,Badguni,3122,78.14,18.93,,premonsoon 2022,8.15,1440,922,0,220,230,0.98,35.0,157,86,1,128,58,560,1.58,C3S1,-6.80,P.S.
677,NIZAMABAD,Nandipet,Nutpally,1555,78.22,18.94,326,premonsoon 2022,7.94,895,573,0,250,80,0.68,16.0,97,53,4,136,5,360,1.21,C3S1,-2.20,P.S.
678,NIZAMABAD,Nandipet,Velmal,1562,78.14,18.83,354,premonsoon 2022,7.84,1488,952,0,120,250,0.52,16.0,240,100,2,184,15,520,1.91,C3S1,-8.00,P.S.
679,NIZAMABAD,Navipet,Fakeerabad,1566,77.84,18.54,385,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NIZAMABAD,Navipet,Nizampur,3123,78.06,18.87,,premonsoon 2022,7.83,1709,1094,0,280,240,0.19,53.9,205,126,5,208,19,600,2.24,C3S1,-6.40,P.S.
681,NIZAMABAD,Navipet,Yemcha,3124,77.97,18.85,,premonsoon 2022,8.15,678,434,0,170,60,0.45,3.0,70,59,5,40,24,200,1.81,C2S1,-0.60,P.S.
682,NIZAMABAD,Nizamabad,Arsapally,1543,78.07,18.69,378,premonsoon 2022,7.94,1569,1004,0,350,220,1.01,15.0,110,82,3,144,63,620,1.43,C3S1,-5.40,P.S.
683,NIZAMABAD,Nizamabad Rural,Malkapur,3125,78.01,18.59,,premonsoon 2022,7.93,782,500,0,180,20,1.36,29.0,140,46,1,80,19,280,1.20,C3S1,-2.00,P.S.
684,NIZAMABAD,Renjal,Dupally,1547,77.99,18.73,363,premonsoon 2022,8.02,1289,825,0,210,150,1.79,28.8,145,95,3,128,19,400,2.07,C3S1,-3.80,P.S.
685,NIZAMABAD,Renjal,Satapoor,1569,77.93,18.75,339,premonsoon 2022,7.68,789,505,0,130,90,0.99,9.7,61,40,4,64,19,240,1.12,C3S1,-2.20,P.S.
686,NIZAMABAD,Rudrur,Rayakur,1559,77.86,18.61,365,premonsoon 2022,7.78,1633,1045,0,420,190,1.69,24.5,100,74,3,104,97,660,1.25,C3S1,-4.80,P.S.
687,NIZAMABAD,Sirikonda,Cheemanpally,3126,78.56,18.57,,premonsoon 2022,7.60,1094,700,0,280,90,0.58,51.0,285,76,7,128,63,580,1.36,C3S1,-6.00,P.S.
688,NIZAMABAD,Sirikonda,Gadkole,3127,78.43,18.53,,premonsoon 2022,7.75,1547,990,0,270,140,1.39,30.0,300,160,1,72,68,460,3.25,C3S1,-3.80,P.S.
689,NIZAMABAD,Sirikonda,Pakala,3128,78.50,18.53,,premonsoon 2022,7.77,993,636,0,310,60,0.66,42.0,86,52,4,80,53,420,1.10,C3S1,-2.20,P.S.
